date,open,high,low,close,volume
2014-06-19,46.81,47.27,45.48,45.55,1983765
2014-06-20,45.7,45.9,44.57,45.05,2136960
2014-06-23,44.89,45.95,44.75,45.54,1644587
2014-06-24,45.75,49.3,45.37,48.55,5913632
2014-06-25,48.7,49.64,48.02,48.68,2776912
2014-06-26,49.05,49.05,47.87,48.15,1636377
2014-06-27,48.27,48.405,47.35,47.86,1153860
2014-06-30,47.8,51.5,47.8,49.77,4273658
2014-07-01,50.28,50.74,49.6,49.9,2679585
2014-07-02,50.5,52.77,50.3159,50.71,3803695
2014-07-03,51.34,51.5,49.711,50.7,1796157
2014-07-07,50.7,51.0,48.62,49.23,2519945
2014-07-08,48.87,49.08,46.03,46.6,4144148
2014-07-09,46.75,47.23,45.75,46.7,1539686
2014-07-10,45.7,46.61,44.86,46.39,1976999
2014-07-11,46.39,47.3,46.11,46.67,1370809
2014-07-14,47.16,47.78,46.96,47.14,1355831
2014-07-15,46.87,47.48,45.88,46.79,1729905
2014-07-16,47.24,47.7,46.3,46.77,1364939
2014-07-17,46.17,47.75,46.01,46.55,1582181
2014-07-18,46.42,46.97,46.25,46.75,1654776
2014-07-21,47.0,48.93,46.73,47.98,2517728
2014-07-22,48.62,50.08,48.34,49.07,2332008
2014-07-23,49.89,49.9,48.87,49.64,1774728
2014-07-24,49.84,50.4,48.85,49.45,1541986
2014-07-25,49.6,50.07,49.08,49.6,1431408
2014-07-28,49.48,49.99,48.71,49.13,1374766
2014-07-29,49.54,51.14,49.16,50.06,2163350
2014-07-30,50.53,50.99,49.799,50.45,1570146
2014-07-31,49.83,49.83,48.06,48.39,1892279
2014-08-01,48.21,48.68,46.36,46.53,3329111
2014-08-04,46.87,47.97,46.63,47.65,1830053
2014-08-05,47.71,47.71,46.55,47.12,1512603
2014-08-06,46.57,47.99,46.5,47.39,1159238
2014-08-07,47.4,47.65,46.83,46.93,967343
2014-08-08,47.0,47.69,46.88,47.56,999122
2014-08-11,47.81,48.9799,47.72,48.23,1545314
2014-08-12,48.14,48.38,47.68,47.86,1094864
2014-08-13,48.03,48.75,47.79,48.0,1363361
2014-08-14,48.03,48.43,47.34,47.82,2485138
2014-08-15,50.01,51.5,48.74,49.13,6849355
2014-08-18,49.74,49.93,49.02,49.5,1699458
2014-08-19,49.43,50.16,48.96,49.25,1258598
2014-08-20,49.08,49.08,48.1805,48.6,1343521
2014-08-21,48.52,48.6,47.1,47.12,2087670
2014-08-22,47.26,47.26,46.17,46.54,1934409
2014-08-25,46.65,46.95,46.1,46.79,1529951
2014-08-26,46.78,47.0,46.27,46.62,1187550
2014-08-27,46.97,46.97,45.574,45.72,1770573
2014-08-28,45.64,46.058,45.23,45.68,1534048
2014-08-29,45.79,46.45,45.61,46.18,1225693
2014-09-02,46.21,46.65,45.67,45.72,1529423
2014-09-03,46.07,46.27,45.08,45.17,1146978
2014-09-04,45.6,45.84,45.08,45.18,1102620
2014-09-05,45.05,45.39,44.77,45.22,1204127
2014-09-08,45.2,46.09,45.08,45.51,1040229
2014-09-09,45.62,46.94,45.3201,45.61,2410220
2014-09-10,45.71,46.02,44.861,46.01,2049699
2014-09-11,45.81,48.45,45.504,48.04,4513966
2014-09-12,48.2,49.17,47.5418,47.7,2402336
2014-09-15,47.81,47.99,44.85,45.32,2615968
2014-09-16,45.19,45.44,44.36,45.35,1760840
2014-09-17,45.47,45.7,45.01,45.13,1077556
2014-09-18,45.39,45.85,45.13,45.38,1077754
2014-09-19,45.38,45.74,44.6868,45.28,1479314
2014-09-22,44.86,44.91,43.34,43.62,2252181
2014-09-23,43.31,44.22,43.1,43.61,1085923
2014-09-24,43.88,44.45,43.22,44.43,1198162
2014-09-25,44.38,44.38,42.71,43.03,1568346
2014-09-26,43.08,43.35,42.77,43.03,723769
2014-09-29,42.2,42.41,41.5,41.9,2302008
2014-09-30,41.83,42.0,40.76,41.14,1971058
2014-10-01,41.16,41.16,39.55,40.19,2592134
2014-10-02,40.0,40.81,38.67,39.98,3234389
2014-10-03,40.29,40.87,40.14,40.33,1446550
2014-10-06,40.51,41.26,39.96,40.39,1253800
2014-10-07,40.65,40.94,39.76,39.82,1449036
2014-10-08,39.7,40.9925,39.52,40.89,1853134
2014-10-09,40.67,40.7,39.571,39.81,1599386
2014-10-10,39.44,39.89,37.26,37.52,3000236
2014-10-13,37.75,38.61,36.51,37.48,2701793
2014-10-14,37.67,38.23,36.65,37.88,1726732
2014-10-15,37.35,38.76,37.01,38.39,2694731
2014-10-16,37.66,39.19,37.66,38.71,1426229
2014-10-17,39.17,39.56,38.84,39.03,1364545
2014-10-20,38.83,39.95,38.7901,39.71,1107737
2014-10-21,39.95,40.48,39.88,40.07,1339052
2014-10-22,40.06,40.6,39.36,39.76,994980
2014-10-23,40.17,40.73,39.745,40.21,786597
2014-10-24,39.96,40.1,39.31,39.84,925809
2014-10-27,39.53,39.55,38.78,39.08,1014654
2014-10-28,39.41,40.8,39.0198,40.15,1018298
2014-10-29,40.08,40.08,39.49,39.81,732509
2014-10-30,39.51,40.51,39.17,40.15,1063935
2014-10-31,40.55,41.32,40.52,40.97,1270702
2014-11-03,40.81,41.46,40.29,40.55,1055252
2014-11-04,40.23,41.1,40.1001,40.94,674768
2014-11-05,41.15,41.15,40.1663,40.6,870760
2014-11-06,40.91,40.91,40.22,40.64,618264
2014-11-07,40.5,41.2,40.05,41.02,1023069
2014-11-10,40.9,42.16,40.56,41.21,1217063
2014-11-11,41.06,41.5,40.73,41.34,715076
2014-11-12,41.01,42.25,41.01,41.84,1086734
2014-11-13,41.9,42.25,41.38,41.85,1392090
2014-11-14,39.88,40.4,38.78,39.8,3778219
2014-11-17,39.5,39.77,38.63,39.68,1917870
2014-11-18,39.57,39.75,38.75,39.01,1465481
2014-11-19,38.83,38.84,37.21,37.285,2740938
2014-11-20,37.2,37.99,36.8,37.72,1504084
2014-11-21,38.45,38.78,38.05,38.31,886719
2014-11-24,38.25,38.75,38.09,38.32,829627
2014-11-25,38.42,38.61,37.9101,38.27,601654
2014-11-26,38.03,38.48,37.91,38.2,673591
2014-11-28,38.14,38.14,37.4,37.95,705161
2014-12-01,37.4,37.95,35.99,36.26,2380439
2014-12-02,36.46,36.74,35.87,36.0,1618474
2014-12-03,35.93,37.13,35.9,36.5,1784116
2014-12-04,36.6,37.17,36.51,36.62,1211331
2014-12-05,36.69,37.1,36.56,36.61,1240886
2014-12-08,36.33,36.95,35.71,35.99,1616786
