date,open,high,low,close,volume
2014-05-19,66.6787,67.6704,66.5273,66.9343,962958
2014-05-20,66.9343,67.8811,66.9343,67.2278,997637
2014-05-21,67.8243,68.4491,67.3414,67.8527,519171
2014-05-22,68.1746,68.1982,67.3225,67.6349,249605
2014-05-23,67.9092,67.9092,66.6823,67.5668,361571
2014-05-27,68.2516,68.2516,66.825,67.681,375049
2014-05-28,68.1375,68.1375,67.2244,67.5764,364128
2014-05-29,68.0614,68.0614,67.3386,67.9758,336244
2014-05-30,68.1756,68.3087,67.1008,67.681,310619
2014-06-02,67.7,67.9092,65.988,66.7679,250207
2014-06-03,66.4826,66.6443,65.7502,66.2353,197280
2014-06-04,65.8453,68.1756,65.8453,67.5668,373357
2014-06-05,67.3861,67.895,66.882,67.5573,251981
2014-06-06,67.5288,67.7761,66.6157,67.3861,548551
2014-06-09,67.5478,68.4704,67.4147,67.9283,296659
2014-06-10,68.147,68.946,68.147,68.8508,690939
2014-06-11,68.7938,69.2884,68.3848,68.984,950286
2014-06-12,69.3264,72.4556,69.0316,72.1322,2048482
2014-06-13,72.0656,72.2748,70.5628,71.7327,1878562
2014-06-16,71.0194,71.7327,70.0683,71.4474,388610
2014-06-17,71.533,73.3876,71.5044,71.999,638486
2014-06-18,71.7993,72.7599,71.3998,72.5507,467636
2014-06-19,72.4175,73.2925,71.8088,73.264,270799
2014-06-20,73.5208,73.5208,72.5507,73.4162,460827
2014-06-23,73.4162,73.4162,72.2891,72.9596,324729
2014-06-24,72.5697,74.3483,72.3795,73.8251,464056
2014-06-25,73.1213,73.8061,72.855,73.3211,507431
2014-06-26,73.4732,74.8809,73.264,74.4624,445456
2014-06-27,74.0724,74.8999,73.2069,73.8917,303237
2014-06-30,73.9012,74.8332,73.6254,74.529,353256
2014-07-01,74.6621,75.2328,74.567,75.0426,214728
2014-07-02,75.1377,75.7749,74.4719,74.9475,374026
2014-07-03,75.5467,75.8035,74.4719,75.4991,121219
2014-07-07,75.7939,75.7939,73.5398,74.1295,185495
2014-07-08,73.6349,74.0534,69.9922,72.0371,467198
2014-07-09,71.6471,72.6553,71.2334,72.3319,310274
2014-07-10,71.0574,72.7599,70.4021,72.3985,259378
2014-07-11,72.427,73.4875,71.8254,72.6172,283507
2014-07-14,73.4352,75.1377,73.3591,74.1866,330283
2014-07-15,74.2151,74.7572,73.0357,74.5765,268159
2014-07-16,75.1377,78.1717,74.9807,77.6867,882680
2014-07-17,77.6011,78.3429,76.6309,76.8021,646059
2014-07-18,77.6867,78.6283,77.0304,77.9815,341790
2014-07-21,78.1717,79.4177,77.8008,78.8851,380129
2014-07-22,79.7506,81.025,79.3511,80.7587,489539
2014-07-23,81.2818,81.2818,79.1228,80.0074,305490
2014-07-24,79.665,80.8443,78.3905,80.4924,258773
2014-07-25,80.8443,81.239,79.3701,79.5413,373967
2014-07-28,80.169,82.2425,78.8946,81.6908,724258
2014-07-29,81.9001,82.5088,80.6636,80.8634,546188
2014-07-30,80.8919,82.2044,79.9598,81.5957,322112
2014-07-31,80.559,81.3865,79.2655,79.9313,368725
2014-08-01,79.8932,79.8932,76.8211,78.1907,396082
2014-08-04,78.7614,79.5318,77.8579,79.3321,401587
2014-08-05,79.3511,79.7791,78.4095,78.7043,282403
2014-08-06,78.1432,78.7709,77.5155,78.5427,325472
2014-08-07,78.3239,79.8552,77.8388,78.8946,329142
2014-08-08,79.0943,79.8029,78.0671,78.847,387053
2014-08-11,79.5413,79.9503,78.8946,79.3987,296037
2014-08-12,78.5331,79.7125,77.6201,78.6092,429603
2014-08-13,79.5128,80.8443,78.3715,79.9503,638038
2014-08-14,80.8443,81.6718,77.6876,81.2343,694609
2014-08-15,81.2248,83.146,80.8548,82.7085,560711
2014-08-18,83.3838,85.2845,82.9273,84.7439,625905
2014-08-19,84.2874,85.1719,83.7452,84.2493,316097
2014-08-20,84.2493,84.9817,83.7452,83.7928,190461
2014-08-21,84.0781,84.877,83.5265,83.8879,300027
2014-08-22,83.8879,84.4871,82.9843,83.4409,149150
2014-08-25,83.9925,85.2575,83.7318,85.1624,369741
2014-08-26,85.4002,86.6081,84.7439,85.714,456469
2014-08-27,85.6186,86.6785,84.6541,85.504,395619
2014-08-28,84.9215,85.843,83.8328,84.3103,229699
2014-08-29,84.5013,84.9597,83.8997,84.0716,247473
2014-09-02,83.766,84.5871,83.5655,83.9379,312643
2014-09-03,84.4631,84.9024,83.7756,84.2817,461761
2014-09-04,84.7878,86.6117,84.7878,85.7331,303147
2014-09-05,85.7427,85.8556,85.2175,85.6281,318294
2014-09-08,85.4753,86.2536,84.6636,84.9215,290767
2014-09-09,84.6159,85.7522,83.9188,84.1862,316347
2014-09-10,83.7183,84.6063,83.2026,83.9474,236442
2014-09-11,83.3745,84.74,83.2599,84.635,139149
2014-09-12,84.6063,84.7257,84.1193,84.339,183737
2014-09-15,84.6254,84.6254,82.0567,82.7156,239480
2014-09-16,82.1331,84.5299,81.6986,84.1671,256914
2014-09-17,84.9119,84.9119,83.6514,84.1957,260854
2014-09-18,84.7209,85.5135,84.3103,85.418,209256
2014-09-19,85.3703,86.0196,83.6037,84.8355,406064
2014-09-22,84.2626,84.9692,82.5437,83.088,301462
2014-09-23,82.792,84.4881,82.6115,83.3745,174100
2014-09-24,83.957,84.7687,83.3745,84.339,265745
2014-09-25,83.7851,84.0143,80.7866,81.14,334185
2014-09-26,81.5124,82.9161,81.2641,81.8371,286387
2014-09-29,80.9299,82.8206,80.0934,81.1591,364247
2014-09-30,81.6461,81.923,80.5193,81.7989,362319
2014-10-01,82.1808,82.2095,78.0937,79.211,358998
2014-10-02,79.0869,80.1659,77.75,78.6954,286445
2014-10-03,79.4497,80.5288,79.2588,79.6121,260114
2014-10-06,80.2805,81.436,79.4975,80.3856,301479
2014-10-07,79.9177,81.3978,79.7362,79.8986,377733
2014-10-08,80.2805,82.0376,78.9245,81.1686,806319
2014-10-09,81.4073,82.9639,81.0731,81.1686,672351
2014-10-10,81.5888,82.6869,79.02,79.6598,929849
2014-10-13,79.4593,81.2355,78.7813,79.2683,809596
2014-10-14,80.1086,83.5559,79.3065,81.9898,567970
2014-10-15,81.2832,85.4276,80.0895,84.9788,1132301
2014-10-16,82.9257,84.8069,82.0471,84.1289,816490
2014-10-17,85.1029,85.8382,83.6323,84.0907,315844
2014-10-20,84.3294,86.4875,84.0908,86.1342,481856
2014-10-21,87.4616,90.6892,87.4616,88.0632,588670
2014-10-22,87.939,89.9587,87.6334,87.8244,355647
2014-10-23,88.8367,89.5051,87.8053,87.9486,457265
2014-10-24,87.2992,89.2282,86.7072,88.5597,307296
2014-10-27,87.6716,88.4451,86.669,87.8244,475249
2014-10-28,87.8244,89.0085,87.4425,88.5693,369506
2014-10-29,89.4574,89.8393,87.6907,87.8626,423544
2014-10-30,88.0727,90.6319,87.9963,89.7725,461936
2014-10-31,90.6892,91.4722,90.3168,90.4505,393740
2014-11-03,91.1858,91.2813,89.3141,89.6006,426127
2014-11-04,88.9512,90.7751,88.5406,89.8298,799161
2014-11-05,90.7847,91.1953,88.5788,89.1422,296375
2014-11-06,89.4383,89.8584,87.6716,88.617,315711
2014-11-07,88.3496,89.1518,87.643,87.6621,343061
2014-11-10,88.4642,89.2186,88.216,88.8844,562989
2014-11-11,89.7152,90.8133,89.1804,89.6197,481364
2014-11-12,90.1449,91.8829,89.9826,90.651,519767
2014-11-13,90.4218,94.7094,89.8011,93.5826,982298
2014-11-14,94.9195,96.7243,93.5444,96.1036,653039
2014-11-17,96.1323,97.2209,95.3397,96.562,385929
2014-11-18,96.4665,97.4023,95.2776,97.3068,382815
2014-11-19,96.5906,97.4787,95.1678,95.6453,314595
2014-11-20,96.3233,98.6915,95.6978,98.0708,602116
2014-11-21,99.7037,101.5085,99.0262,100.4867,679550
2014-11-24,100.2671,101.9955,98.8634,100.2862,634858
2014-11-25,99.7896,100.735,98.7392,99.5032,327792
2014-11-26,99.6181,101.4769,99.2732,101.3907,285039
2014-11-28,102.5596,102.9669,100.5667,101.247,268432
2014-12-01,100.5092,101.5153,99.4074,100.4517,371716
2014-12-02,100.9595,101.2537,99.4169,100.2601,232209
2014-12-03,100.3176,100.5475,98.7558,98.8995,253169
2014-12-04,99.8289,99.8289,97.2132,97.6635,426611
2014-12-05,97.6635,98.1139,96.7246,97.0982,367084
2014-12-08,97.6252,97.6875,93.0549,94.4825,486183
2014-12-09,91.9626,96.2934,91.244,95.7185,601619
2014-12-10,95.9868,97.3857,92.3554,92.5183,375234
2014-12-11,93.4477,97.0503,91.9913,96.5617,463832
2014-12-12,95.3257,97.7306,94.128,95.2873,340986
2014-12-15,95.4598,96.4659,94.655,95.5748,298691
2014-12-16,95.7856,95.7856,93.6681,94.7891,430701
2014-12-17,95.364,95.776,93.2465,93.6489,258487
2014-12-18,94.6741,98.66,94.6741,98.0372,455388
2014-12-19,98.7654,98.8993,97.3665,97.6731,392653
2014-12-22,98.7079,99.9056,97.9414,98.363,329120
2014-12-23,98.3151,98.6887,95.4119,96.2072,245641
2014-12-24,96.073,99.1103,95.5556,97.0695,77331
2014-12-26,97.1461,98.6983,95.6706,97.3473,247357
2014-12-29,97.6635,98.4971,95.1724,95.2778,242482
2014-12-30,94.8562,95.9533,94.2334,94.8466,266554
2014-12-31,95.3161,95.8814,94.1377,94.9903,170935
2015-01-02,95.6419,96.5138,92.7962,94.6741,327042
2015-01-05,94.8083,96.7578,94.31,95.2394,210236
2015-01-06,95.6227,98.1905,94.4921,96.8683,419921
2015-01-07,97.7114,102.0135,97.4527,98.3247,648081
2015-01-08,98.5834,100.5954,98.3342,98.8085,424748
2015-01-09,98.7558,100.3847,97.951,99.2445,301836
2015-01-12,100.2122,100.4996,98.3438,99.6565,467004
2015-01-13,100.0397,102.0327,99.2953,100.4805,388240
2015-01-14,99.3882,102.4926,98.9762,100.4709,442500
2015-01-15,101.1895,103.3837,100.2793,102.2339,568137
2015-01-16,102.1093,106.1814,101.9273,104.1502,748131
2015-01-20,105.1179,108.663,104.4472,106.421,546510
2015-01-21,106.6797,108.0498,105.8748,107.6857,298642
2015-01-22,109.1038,109.1038,105.3958,107.1875,539973
2015-01-23,107.2258,109.7936,107.2258,108.1744,361940
2015-01-26,108.251,109.008,105.185,106.4114,807400
2015-01-27,105.6736,106.4305,104.5334,105.5491,431330
2015-01-28,106.1239,107.1683,103.4124,104.0544,366809
2015-01-29,103.9202,105.8365,102.8183,104.6005,360524
2015-01-30,103.834,105.3191,102.7609,104.6771,331562
2015-02-02,104.955,108.5097,103.4507,108.1648,354517
2015-02-03,107.657,110.06,106.3539,110.0044,379559
2015-02-04,110.0811,113.5112,109.8511,111.6524,497549
2015-02-05,111.4033,111.4368,109.4774,111.0296,364270
2015-02-06,111.48,111.48,106.8713,106.9671,432059
2015-02-09,105.5011,105.5011,101.2182,102.4638,868895
2015-02-10,105.7982,111.365,104.7538,110.0427,1322076
2015-02-11,109.1804,111.7961,108.9409,111.2117,655041
2015-02-12,112.0548,112.5339,107.1779,108.7301,481104
2015-02-13,108.8451,109.5733,107.2354,108.2606,331526
2015-02-17,108.2702,110.311,107.1012,110.196,241372
2015-02-18,110.3014,110.4547,108.9217,110.1769,135236
2015-02-19,110.5027,110.7325,105.8078,105.9706,324406
2015-02-20,106.3443,106.3443,103.8867,105.4724,227658
2015-02-23,106.3065,107.6911,105.1623,107.3546,416592
2015-02-24,106.9219,106.97,102.9027,105.3354,477150
2015-02-25,105.4507,105.6046,97.7681,98.0566,561017
2015-02-26,98.0758,102.9123,98.0758,100.7104,683093
2015-02-27,101.2585,101.9412,95.0374,96.1912,704038
2015-03-02,97.3066,97.8479,92.8932,93.3643,1027126
2015-03-03,92.499,94.8643,91.624,92.5759,889037
2015-03-04,91.4894,94.0663,91.4894,93.3067,692992
2015-03-05,94.0855,97.4893,93.8163,97.2105,495470
2015-03-06,97.7489,98.8162,96.1528,96.8835,388500
2015-03-09,96.8162,97.7201,96.047,96.1624,544727
2015-03-10,95.9605,96.6816,94.3739,95.6624,365517
2015-03-11,95.422,95.422,93.5855,93.7201,298264
2015-03-12,94.5566,94.5566,90.5567,91.1817,515713
2015-03-13,90.6432,93.374,90.5471,92.0422,551064
2015-03-16,93.2682,95.8932,92.8129,95.4797,585586
2015-03-17,95.5566,96.7393,94.2297,95.6912,341169
2015-03-18,95.8835,98.1912,95.298,96.2489,557095
2015-03-19,96.7297,96.9893,93.4317,94.4028,472080
2015-03-20,94.5086,97.9316,94.2393,96.797,491749
2015-03-23,97.8354,100.4604,97.6335,99.8739,403848
2015-03-24,99.172,100.3739,98.1143,98.7008,365495
2015-03-25,98.8354,99.97,95.6047,96.1047,368412
2015-03-26,96.2297,98.4412,94.9605,97.5566,355669
2015-03-27,98.1143,100.7008,97.5566,99.8354,511094
2015-03-30,99.9989,101.532,98.6066,100.9796,354497
2015-03-31,99.8547,103.2104,99.1816,101.2489,849320
2015-04-01,100.7008,104.0469,100.7008,102.9412,354284
2015-04-02,103.7296,107.4603,103.0727,107.22,1048349
2015-04-06,106.7392,107.6911,104.9315,106.7969,504744
2015-04-07,106.7296,111.9603,105.6719,107.6911,815738
2015-04-08,109.2584,116.3449,109.2584,112.5372,1319865
2015-04-09,114.9122,116.0468,112.0853,115.5276,757105
2015-04-10,114.8064,118.0756,113.8545,114.2295,888739
2015-04-13,113.941,114.7391,112.3353,113.2872,357397
2015-04-14,113.0661,113.441,109.1526,112.018,694876
2015-04-15,112.4795,113.4603,110.4122,111.2872,418201
2015-04-16,111.5372,112.8545,109.9892,111.768,797909
2015-04-17,110.2007,111.7584,106.3546,108.3449,736463
2015-04-20,109.6142,109.9045,107.6911,109.5372,276756
2015-04-21,110.5276,112.1622,110.1719,110.7968,292189
2015-04-22,111.7391,112.0853,108.1142,110.2295,659670
2015-04-23,109.9892,114.3833,109.3353,114.3545,751998
2015-04-24,114.4699,119.4025,113.0372,117.4891,592266
2015-04-27,118.2487,119.5948,117.4987,118.5179,522550
2015-04-28,119.2294,119.3737,116.6333,118.9698,348957
2015-04-29,118.9698,122.864,117.7872,120.191,627588
2015-04-30,121.066,123.3063,120.1429,123.2582,700925
2015-05-01,123.4121,123.6813,120.441,121.5275,623941
2015-05-04,122.4121,125.7582,121.5275,123.0563,581856
2015-05-05,123.1044,123.4313,120.3064,120.4746,594893
2015-05-06,120.7679,121.0563,117.316,118.5564,633913
2015-05-07,119.7294,123.2054,119.2198,122.5948,1034709
2015-05-08,124.9986,125.3736,121.6525,124.2582,573578
2015-05-11,124.0371,124.9505,122.1525,123.9313,561537
2015-05-12,124.2582,124.989,122.6813,122.8352,567616
2015-05-13,122.6525,126.4601,122.5083,124.9986,1086593
2015-05-14,131.3832,138.3927,130.8255,135.412,3053178
2015-05-15,135.4408,137.085,133.8254,135.6908,885622
2015-05-18,135.3543,136.9696,134.1331,135.8831,597782
2015-05-19,137.4985,137.8831,134.6668,134.9216,592946
2015-05-20,136.3735,139.5273,135.6139,138.585,1295570
2015-05-21,139.96,144.5176,139.0273,143.7196,1133985
2015-05-22,144.5558,144.5558,140.7479,140.9407,998972
2015-05-26,143.5628,143.987,138.9259,139.1958,1003017
2015-05-27,140.2755,140.3553,136.9014,138.6945,985029
2015-05-28,137.0749,139.3018,134.6263,136.6604,768149
2015-05-29,136.805,138.3378,135.5518,136.323,505831
2015-06-01,138.521,140.825,136.4098,138.9837,905406
2015-06-02,137.9811,139.9481,137.9522,139.2344,918009
2015-06-03,141.0274,141.1335,138.6752,138.9548,709117
2015-06-04,138.1739,139.1958,137.5666,138.0293,779370
2015-06-05,137.4702,141.6733,137.4702,140.3526,1426687
2015-06-08,140.7093,144.6233,137.7787,138.8873,894781
2015-06-09,138.5306,139.861,135.8217,139.0223,434668
2015-06-10,139.3404,142.165,138.8198,141.8083,596703
2015-06-11,142.5217,145.2595,141.2395,143.1869,1213360
2015-06-12,142.6759,145.8958,141.0371,144.6136,1273665
2015-06-15,142.2903,144.9414,141.0082,142.8591,950652
2015-06-16,141.5577,145.9729,141.5577,144.469,618427
2015-06-17,146.5224,149.3083,145.5776,145.8283,928624
2015-06-18,145.568,146.3971,144.122,145.3174,608568
2015-06-19,144.2184,144.7534,141.8662,144.0063,611800
2015-06-22,145.4716,145.7512,139.4079,139.6778,1007133
2015-06-23,141.6155,145.8187,139.7935,144.98,978135
2015-06-24,144.3533,144.98,142.1554,142.8495,512716
2015-06-25,143.6207,144.1123,140.825,141.7312,417640
2015-06-26,141.2299,141.5191,135.3493,139.2826,1166816
2015-06-29,137.8558,138.5017,135.3108,135.5518,714455
2015-06-30,138.0968,140.2273,137.5762,139.6537,1085799
2015-07-01,138.2703,140.9889,137.7112,138.9451,776633
2015-07-02,138.4149,140.343,136.9978,139.7164,640430
2015-07-06,135.6867,136.3471,126.2875,129.1699,2034406
2015-07-07,125.8055,127.2033,111.9042,125.1114,3516357
2015-07-08,118.1029,129.6712,117.6016,127.5889,1506505
2015-07-09,132.7272,138.762,132.7272,135.8892,2048258
2015-07-10,137.0846,138.7909,131.7631,134.9155,1122855
2015-07-13,137.2003,137.8462,134.26,135.9663,817516
2015-07-14,134.5974,143.9002,134.5877,139.9863,1168848
2015-07-15,137.7208,141.3263,135.6867,136.7761,949105
2015-07-16,139.244,145.4957,137.8558,145.3366,1019384
2015-07-17,147.4961,148.9648,144.1413,145.5102,1075460
2015-07-20,144.951,145.1631,141.7312,144.7679,571583
2015-07-21,144.604,147.014,142.8128,145.6162,608961
2015-07-22,141.8083,145.5197,141.7215,144.7679,637657
2015-07-23,146.4163,148.3348,144.7197,145.1631,715756
2015-07-24,145.1631,145.5584,142.0011,143.3025,696527
2015-07-27,136.5929,138.3378,131.4065,133.5948,1548167
2015-07-28,134.9348,137.3073,133.5466,135.3975,1084969
2015-07-29,136.7954,138.4535,135.4843,136.3808,683554
2015-07-30,135.9277,138.8198,134.0961,135.9567,452490
2015-07-31,135.9567,138.1354,131.8403,133.643,740936
2015-08-03,134.0961,135.5518,130.4231,133.8454,735720
2015-08-04,135.3879,140.1405,135.0701,138.2607,639913
2015-08-05,138.7138,142.1939,138.3956,140.3141,614060
2015-08-06,140.7768,142.8784,139.6392,140.7768,385400
2015-08-07,141.8083,144.4979,140.2562,142.4735,573835
2015-08-10,144.0159,144.5751,141.1528,143.852,743406
2015-08-11,141.307,142.6084,135.0698,136.4772,1017938
2015-08-12,133.0453,136.6267,128.9289,136.1205,1352895
2015-08-13,133.2767,133.6382,126.0947,129.0831,1717087
2015-08-14,127.3286,129.7773,121.1299,121.5059,1199521
2015-08-17,119.2983,120.754,116.9268,119.5393,1201088
2015-08-18,116.1748,119.5393,112.3284,118.0836,1472041
2015-08-19,116.9653,119.52,115.2108,117.6884,630802
2015-08-20,116.2038,117.6016,114.1636,115.4229,969833
2015-08-21,113.2442,116.6954,110.034,110.0822,1211107
2015-08-24,100.2588,107.1323,99.1019,103.2858,1693559
2015-08-25,109.4941,112.9357,108.0192,108.4723,1386701
2015-08-26,111.6635,111.6635,103.6599,107.8408,1135850
2015-08-27,110.8022,118.0703,110.8022,116.967,1124205
2015-08-28,115.1669,116.0959,112.4474,114.112,934455
2015-08-31,112.4184,113.241,106.8149,107.5988,636498
2015-09-01,103.9019,108.3343,102.9728,106.6794,1091465
2015-09-02,106.931,107.7149,103.205,105.9826,758592
2015-09-03,106.4568,108.3072,105.1019,105.7213,591451
2015-09-04,104.7825,107.1343,103.2438,104.2019,746861
2015-09-08,107.8504,111.4022,106.4665,108.7505,1048527
2015-09-09,111.1506,116.9283,110.1925,110.5312,1127158
2015-09-10,110.5312,121.4285,109.6215,115.4766,1751199
2015-09-11,114.5088,114.9734,111.6589,113.6669,604657
2015-09-14,113.0862,113.6669,110.657,111.1022,558297
2015-09-15,111.1312,114.1604,110.8796,111.17,655393
2015-09-16,112.9797,116.367,111.9345,115.0218,898159
2015-09-17,116.125,116.125,111.7216,112.6216,710518
2015-09-18,112.2636,113.9378,110.8506,111.3151,548634
2015-09-21,112.7475,113.9765,111.2958,111.3732,532901
2015-09-22,109.3312,111.6732,108.7602,110.0086,770079
2015-09-23,109.7667,111.0635,108.4892,110.8022,758123
2015-09-24,109.2828,110.7054,107.0859,109.2634,586716
2015-09-25,109.9022,110.5699,108.4989,109.4763,447805
2015-09-28,109.3602,111.1603,108.4698,110.6619,568046
2015-09-29,109.5731,115.6895,108.8908,114.7701,768154
2015-09-30,116.0186,120.0543,115.7089,116.2508,774076
2015-10-01,116.9186,117.5767,112.2732,113.6281,535793
2015-10-02,113.3765,121.1963,112.67,118.7477,860322
2015-10-05,119.0574,126.7804,117.1219,125.0093,1267553
2015-10-06,124.0028,125.3094,120.8479,121.9802,589927
2015-10-07,124.3416,126.1029,121.4352,124.119,639452
2015-10-08,123.8867,128.5418,122.5415,126.4997,650766
2015-10-09,127.4966,128.174,124.6222,124.9997,504520
2015-10-12,126.2675,129.6838,126.2675,127.2449,613277
2015-10-13,125.9771,129.166,125.7584,128.0676,450321
2015-10-14,128.9386,129.6838,124.6561,125.1061,806639
2015-10-15,126.9836,129.587,126.5384,129.0934,891482
2015-10-16,130.0612,136.2841,128.0966,135.2679,1441272
2015-10-19,133.5549,135.2476,132.0548,133.7291,1137027
2015-10-20,133.642,134.9292,132.3645,134.7163,552577
2015-10-21,134.5227,134.5227,130.458,132.7517,701331
2015-10-22,133.942,136.1486,132.7807,134.7163,686203
2015-10-23,138.7616,139.0566,135.7808,137.039,832540
2015-10-26,137.3874,138.5294,135.0356,136.3325,665894
2015-10-27,136.8454,139.2068,136.4583,137.9293,653813
2015-10-28,138.5681,138.5923,136.0228,138.4229,531137
2015-10-29,137.7938,138.5255,135.0066,136.3034,455887
2015-10-30,137.4261,142.236,137.1793,139.8746,748328
2015-11-02,140.0875,141.7424,138.781,139.7488,825147
2015-11-03,138.8294,140.3294,137.6293,138.0068,672239
2015-11-04,139.5842,143.136,139.5842,141.8682,770504
2015-11-05,142.1489,144.1909,138.7616,140.2036,964154
2015-11-06,140.3294,142.9328,139.2455,142.0908,684836
2015-11-09,142.265,145.6136,141.3166,143.7361,893492
2015-11-10,142.5747,143.5328,139.6907,142.3715,1016171
